model,gene,variable,statistic,estimate,pval,FDR,hgnc_symbol
lme,ENSG00000178467,Treatment,seeContrasts,seeContrasts,0.015098825660843933,0.03129342277355628,P4HTM
lme,ENSG00000178467,median_cv_coverage,seeContrasts,seeContrasts,1.0238160253018651e-8,1.0204161349922787e-7,P4HTM
lme,ENSG00000178473,Treatment,seeContrasts,seeContrasts,0.9175063044808109,0.9357423084808782,UCN3
lme,ENSG00000178473,median_cv_coverage,seeContrasts,seeContrasts,0.7181696406152511,0.8114159012193195,UCN3
lme,ENSG00000178498,Treatment,seeContrasts,seeContrasts,0.07032631130517043,0.1179047885678063,DTX3
lme,ENSG00000178498,median_cv_coverage,seeContrasts,seeContrasts,0.001033995116936189,0.0035593508602259163,DTX3
lme,ENSG00000178502,Treatment,seeContrasts,seeContrasts,0.26794268917587716,0.357594123392959,KLHL11
lme,ENSG00000178502,median_cv_coverage,seeContrasts,seeContrasts,0.33661180371049354,0.4800448574344875,KLHL11
lme,ENSG00000178531,Treatment,seeContrasts,seeContrasts,0.02966758040467159,0.05634219215581554,CTXN1
lme,ENSG00000178531,median_cv_coverage,seeContrasts,seeContrasts,5.271472978809279e-7,3.7839946152490613e-6,CTXN1
lme,ENSG00000178537,Treatment,seeContrasts,seeContrasts,0.21314772039943633,0.29767697878786953,SLC25A20
lme,ENSG00000178537,median_cv_coverage,seeContrasts,seeContrasts,0.024766800459288734,0.05774080241915666,SLC25A20
lme,ENSG00000178538,Treatment,seeContrasts,seeContrasts,0.18502297619610567,0.26493478102002455,CA8
lme,ENSG00000178538,median_cv_coverage,seeContrasts,seeContrasts,0.8678235684983202,0.9176086624832573,CA8
lme,ENSG00000178567,Treatment,seeContrasts,seeContrasts,0.10337133772766488,0.16333841951266168,EPM2AIP1
lme,ENSG00000178567,median_cv_coverage,seeContrasts,seeContrasts,3.141464189133594e-4,0.0012143686720910835,EPM2AIP1
lme,ENSG00000178568,Treatment,seeContrasts,seeContrasts,4.164446943159801e-4,0.0012460201454293752,ERBB4
lme,ENSG00000178568,median_cv_coverage,seeContrasts,seeContrasts,0.527349608867241,0.6602038586692274,ERBB4
lme,ENSG00000178573,Treatment,seeContrasts,seeContrasts,0.847742077988926,0.8831063021984181,MAF
lme,ENSG00000178573,median_cv_coverage,seeContrasts,seeContrasts,0.3161411651526988,0.45813322190026173,MAF
lme,ENSG00000178585,Treatment,seeContrasts,seeContrasts,0.3825436073343903,0.4764796148984533,CTNNBIP1
lme,ENSG00000178585,median_cv_coverage,seeContrasts,seeContrasts,0.0074398630202612654,0.020372852653347553,CTNNBIP1
lme,ENSG00000178586,Treatment,seeContrasts,seeContrasts,0.11686889126922319,0.1814045134094002,OR6B3
lme,ENSG00000178586,median_cv_coverage,seeContrasts,seeContrasts,0.5353581611343697,0.6668187510112301,OR6B3
lme,ENSG00000178597,Treatment,seeContrasts,seeContrasts,0.0067026013549684555,0.015334140623253736,PSAPL1
lme,ENSG00000178597,median_cv_coverage,seeContrasts,seeContrasts,0.05513504047396433,0.11353179143292565,PSAPL1
lme,ENSG00000178605,Treatment,seeContrasts,seeContrasts,5.910862803359358e-4,0.001712330989128343,GTPBP6
lme,ENSG00000178605,median_cv_coverage,seeContrasts,seeContrasts,3.6660455409356923e-4,0.001396450824225672,GTPBP6
lme,ENSG00000178607,Treatment,seeContrasts,seeContrasts,0.4267776996097742,0.5186213038726263,ERN1
lme,ENSG00000178607,median_cv_coverage,seeContrasts,seeContrasts,0.9198954907762671,0.952220835021675,ERN1
lme,ENSG00000178623,Treatment,seeContrasts,seeContrasts,0.038316033567102704,0.0700969690571481,GPR35
lme,ENSG00000178623,median_cv_coverage,seeContrasts,seeContrasts,0.0190727704019769,0.0459682664824616,GPR35
lme,ENSG00000178645,Treatment,seeContrasts,seeContrasts,0.09745172406076591,0.15562338867930964,C10orf53
lme,ENSG00000178645,median_cv_coverage,seeContrasts,seeContrasts,0.05551903192689657,0.11420422098294887,C10orf53
lme,ENSG00000178662,Treatment,seeContrasts,seeContrasts,0.9598597975787901,0.9692433060423928,CSRNP3
lme,ENSG00000178662,median_cv_coverage,seeContrasts,seeContrasts,0.9481108836116109,0.9704161348213635,CSRNP3
lme,ENSG00000178665,Treatment,seeContrasts,seeContrasts,1.3271114669309479e-8,8.075884508213691e-8,ZNF713
lme,ENSG00000178665,median_cv_coverage,seeContrasts,seeContrasts,0.001695254265690487,0.005538387678032158,ZNF713
lme,ENSG00000178685,Treatment,seeContrasts,seeContrasts,8.536623256888364e-202,5.431682645892928e-199,PARP10
lme,ENSG00000178685,median_cv_coverage,seeContrasts,seeContrasts,0.2514223242188398,0.38525911871198193,PARP10
lme,ENSG00000178690,Treatment,seeContrasts,seeContrasts,0.010890799056834303,0.02353803540720968,DYNAP
lme,ENSG00000178690,median_cv_coverage,seeContrasts,seeContrasts,0.9881798757603762,0.9927357132575664,DYNAP
lme,ENSG00000178691,Treatment,seeContrasts,seeContrasts,2.772211295651571e-4,8.55930999222235e-4,SUZ12
lme,ENSG00000178691,median_cv_coverage,seeContrasts,seeContrasts,8.419282657168594e-16,2.91142454842567e-14,SUZ12
lme,ENSG00000178694,Treatment,seeContrasts,seeContrasts,0.05862208336234024,0.10102941278924661,NSUN3
lme,ENSG00000178694,median_cv_coverage,seeContrasts,seeContrasts,1.8468836047208196e-5,9.552998474884972e-5,NSUN3
lme,ENSG00000178695,Treatment,seeContrasts,seeContrasts,0.0047091113422623124,0.011200334049247399,KCTD12
lme,ENSG00000178695,median_cv_coverage,seeContrasts,seeContrasts,0.04439266294699216,0.09482396797338583,KCTD12
lme,ENSG00000178700,Treatment,seeContrasts,seeContrasts,0.0749619991215224,0.1243918756547107,DHFR2
lme,ENSG00000178700,median_cv_coverage,seeContrasts,seeContrasts,0.10931009026137173,0.2002759278723382,DHFR2
lme,ENSG00000178718,Treatment,seeContrasts,seeContrasts,0.0011570535232314782,0.0031478109105597956,RPP25
lme,ENSG00000178718,median_cv_coverage,seeContrasts,seeContrasts,0.022592490105810638,0.053314048766449046,RPP25
lme,ENSG00000178719,Treatment,seeContrasts,seeContrasts,1.6362131753602222e-14,2.0238913670649341e-13,GRINA
lme,ENSG00000178719,median_cv_coverage,seeContrasts,seeContrasts,0.620051801004392,0.7359746754811359,GRINA
lme,ENSG00000178726,Treatment,seeContrasts,seeContrasts,0.00551541456035058,0.012905810445939494,THBD
lme,ENSG00000178726,median_cv_coverage,seeContrasts,seeContrasts,0.5231642192999427,0.6571146985950876,THBD
lme,ENSG00000178732,Treatment,seeContrasts,seeContrasts,0.0025623365746888487,0.006473806844595856,GP5
lme,ENSG00000178732,median_cv_coverage,seeContrasts,seeContrasts,0.8653219906635954,0.9163622199244931,GP5
lme,ENSG00000178741,Treatment,seeContrasts,seeContrasts,4.676135529852293e-13,4.881147457356388e-12,COX5A
lme,ENSG00000178741,median_cv_coverage,seeContrasts,seeContrasts,5.222040910901507e-4,0.0019170783468661497,COX5A
lme,ENSG00000178750,Treatment,seeContrasts,seeContrasts,1.1071330259175769e-5,4.401690838108197e-5,STX19
lme,ENSG00000178750,median_cv_coverage,seeContrasts,seeContrasts,7.830824631227794e-15,2.319644830706527e-13,STX19
lme,ENSG00000178752,Treatment,seeContrasts,seeContrasts,0.08915249833157356,0.144267425326586,ERFE
lme,ENSG00000178752,median_cv_coverage,seeContrasts,seeContrasts,0.8706171396352376,0.9196431927868866,ERFE
lme,ENSG00000178761,Treatment,seeContrasts,seeContrasts,2.0805311479130953e-8,1.2312131313189585e-7,FAM219B
lme,ENSG00000178761,median_cv_coverage,seeContrasts,seeContrasts,6.910501533375707e-5,3.1533375757718696e-4,FAM219B
lme,ENSG00000178764,Treatment,seeContrasts,seeContrasts,0.2304565221931473,0.3172541668997312,ZHX2
lme,ENSG00000178764,median_cv_coverage,seeContrasts,seeContrasts,0.032672752172693297,0.07328334303596055,ZHX2
lme,ENSG00000178772,Treatment,seeContrasts,seeContrasts,0.8289171362379348,0.8683295940821093,CPN2
lme,ENSG00000178772,median_cv_coverage,seeContrasts,seeContrasts,0.3417984023110484,0.4845393056860937,CPN2
lme,ENSG00000178773,Treatment,seeContrasts,seeContrasts,0.670792641313661,0.737714224652683,CPNE7
lme,ENSG00000178773,median_cv_coverage,seeContrasts,seeContrasts,0.11023231131296586,0.2016868387457267,CPNE7
lme,ENSG00000178789,Treatment,seeContrasts,seeContrasts,0.0026576111253542507,0.006686906069441643,CD300LB
lme,ENSG00000178789,median_cv_coverage,seeContrasts,seeContrasts,0.1394185916178058,0.24298581536807676,CD300LB
lme,ENSG00000178795,Treatment,seeContrasts,seeContrasts,0.20020829131812995,0.2825164017639541,GDPD4
lme,ENSG00000178795,median_cv_coverage,seeContrasts,seeContrasts,0.24660702020642783,0.37970940571325595,GDPD4
lme,ENSG00000178796,Treatment,seeContrasts,seeContrasts,0.03315559513536002,0.062076983500255624,RIIAD1
lme,ENSG00000178796,median_cv_coverage,seeContrasts,seeContrasts,0.5492339425652195,0.6779293561749306,RIIAD1
lme,ENSG00000178802,Treatment,seeContrasts,seeContrasts,0.09859040716902741,0.1571735424772218,MPI
lme,ENSG00000178802,median_cv_coverage,seeContrasts,seeContrasts,3.701928227285319e-5,1.785523720783128e-4,MPI
lme,ENSG00000178809,Treatment,seeContrasts,seeContrasts,0.7272489428589828,0.7856797700392446,TRIM73
lme,ENSG00000178809,median_cv_coverage,seeContrasts,seeContrasts,0.45046802171340383,0.5926387247866276,TRIM73
lme,ENSG00000178814,Treatment,seeContrasts,seeContrasts,0.22169827287458466,0.30724467909182945,OPLAH
lme,ENSG00000178814,median_cv_coverage,seeContrasts,seeContrasts,0.05368210632893516,0.11115553159813148,OPLAH
lme,ENSG00000178821,Treatment,seeContrasts,seeContrasts,0.8541392891067587,0.8879096635617051,TMEM52
lme,ENSG00000178821,median_cv_coverage,seeContrasts,seeContrasts,0.2511501833481371,0.3849162700181922,TMEM52
lme,ENSG00000178826,Treatment,seeContrasts,seeContrasts,1.6449915012606377e-14,2.0331685944485598e-13,TMEM139
lme,ENSG00000178826,median_cv_coverage,seeContrasts,seeContrasts,0.42328033721202685,0.5667488157441137,TMEM139
lme,ENSG00000178852,Treatment,seeContrasts,seeContrasts,0.34593163494285856,0.4406064950785532,EFCAB13
lme,ENSG00000178852,median_cv_coverage,seeContrasts,seeContrasts,0.3618103910043785,0.5054867588370368,EFCAB13
lme,ENSG00000178878,Treatment,seeContrasts,seeContrasts,0.02853307896081438,0.05445419160523987,APOLD1
lme,ENSG00000178878,median_cv_coverage,seeContrasts,seeContrasts,0.9794169939305643,0.987737660714733,APOLD1
lme,ENSG00000178882,Treatment,seeContrasts,seeContrasts,0.849530910392729,0.8842748456757715,RFLNA
lme,ENSG00000178882,median_cv_coverage,seeContrasts,seeContrasts,0.636499471701756,0.7489309191774416,RFLNA
lme,ENSG00000178896,Treatment,seeContrasts,seeContrasts,0.006303782982698197,0.014536717295706034,EXOSC4
lme,ENSG00000178896,median_cv_coverage,seeContrasts,seeContrasts,1.3246551078340105e-4,5.611528309005487e-4,EXOSC4
lme,ENSG00000178904,Treatment,seeContrasts,seeContrasts,1.7491819545753526e-5,6.724078625285194e-5,DPY19L3
lme,ENSG00000178904,median_cv_coverage,seeContrasts,seeContrasts,0.15115028483734394,0.2593472964072236,DPY19L3
lme,ENSG00000178913,Treatment,seeContrasts,seeContrasts,3.254789963818785e-8,1.879272012866258e-7,TAF7
lme,ENSG00000178913,median_cv_coverage,seeContrasts,seeContrasts,6.180006098117372e-15,1.8700009997774844e-13,TAF7
lme,ENSG00000178917,Treatment,seeContrasts,seeContrasts,0.6646267359458404,0.7325031170713285,ZNF852
lme,ENSG00000178917,median_cv_coverage,seeContrasts,seeContrasts,0.24090978136097235,0.37309761356825893,ZNF852
lme,ENSG00000178919,Treatment,seeContrasts,seeContrasts,0.16777785592800573,0.24453384224361255,FOXE1
lme,ENSG00000178919,median_cv_coverage,seeContrasts,seeContrasts,0.841072066607862,0.9004896197526563,FOXE1
lme,ENSG00000178921,Treatment,seeContrasts,seeContrasts,0.2609845044112343,0.3500110034288427,PFAS
lme,ENSG00000178921,median_cv_coverage,seeContrasts,seeContrasts,0.0030334923339131437,0.009233402708678985,PFAS
lme,ENSG00000178927,Treatment,seeContrasts,seeContrasts,7.184731202416776e-9,4.549662390001738e-8,CYBC1
lme,ENSG00000178927,median_cv_coverage,seeContrasts,seeContrasts,0.004654923372788257,0.013507089764856404,CYBC1
lme,ENSG00000178934,Treatment,seeContrasts,seeContrasts,0.04767260735536911,0.08468209549992814,LGALS7B
lme,ENSG00000178934,median_cv_coverage,seeContrasts,seeContrasts,0.1859763478713272,0.3053598023936005,LGALS7B
lme,ENSG00000178935,Treatment,seeContrasts,seeContrasts,0.07534459820391964,0.12489446311488119,ZNF552
lme,ENSG00000178935,median_cv_coverage,seeContrasts,seeContrasts,0.11730576165142338,0.21233303943891577,ZNF552
lme,ENSG00000178947,Treatment,seeContrasts,seeContrasts,0.45444567382329704,0.5456160716663284,SMIM10L2A
lme,ENSG00000178947,median_cv_coverage,seeContrasts,seeContrasts,0.4611090061481393,0.6020570434866989,SMIM10L2A
lme,ENSG00000178950,Treatment,seeContrasts,seeContrasts,0.018869624050073898,0.038100927870592216,GAK
lme,ENSG00000178950,median_cv_coverage,seeContrasts,seeContrasts,4.312301055278207e-6,2.562412136208832e-5,GAK
lme,ENSG00000178951,Treatment,seeContrasts,seeContrasts,1.6095479596937956e-4,5.217664437507481e-4,ZBTB7A
lme,ENSG00000178951,median_cv_coverage,seeContrasts,seeContrasts,0.013261585767586409,0.03374123243600463,ZBTB7A
lme,ENSG00000178952,Treatment,seeContrasts,seeContrasts,1.3543393508670744e-12,1.3506881538710065e-11,TUFM
lme,ENSG00000178952,median_cv_coverage,seeContrasts,seeContrasts,2.604511554662089e-10,3.57154873275947e-9,TUFM
lme,ENSG00000178965,Treatment,seeContrasts,seeContrasts,1.0140153891293635e-13,1.1423472234334834e-12,ERICH3
lme,ENSG00000178965,median_cv_coverage,seeContrasts,seeContrasts,0.03296039067257803,0.07381401301262827,ERICH3
lme,ENSG00000178966,Treatment,seeContrasts,seeContrasts,7.996461086007636e-7,3.7879602887171967e-6,RMI1
lme,ENSG00000178966,median_cv_coverage,seeContrasts,seeContrasts,1.4781272612634177e-11,2.5066706124645185e-10,RMI1
lme,ENSG00000178971,Treatment,seeContrasts,seeContrasts,0.12003364238854117,0.18532225074973543,CTC1
lme,ENSG00000178971,median_cv_coverage,seeContrasts,seeContrasts,0.05267151929335158,0.10942220940307479,CTC1
lme,ENSG00000178974,Treatment,seeContrasts,seeContrasts,1.6278062569507796e-6,7.404493602892779e-6,FBXO34
lme,ENSG00000178974,median_cv_coverage,seeContrasts,seeContrasts,0.8488622414152796,0.9061708391512551,FBXO34
lme,ENSG00000178980,Treatment,seeContrasts,seeContrasts,3.540951279041753e-15,4.6743495432130425e-14,SELENOW
lme,ENSG00000178980,median_cv_coverage,seeContrasts,seeContrasts,1.2442484745076404e-11,2.1512101251464708e-10,SELENOW
lme,ENSG00000178982,Treatment,seeContrasts,seeContrasts,1.5786977393613737e-10,1.2328102572420898e-9,EIF3K
lme,ENSG00000178982,median_cv_coverage,seeContrasts,seeContrasts,3.83706338079986e-9,4.129645953882502e-8,EIF3K
lme,ENSG00000178988,Treatment,seeContrasts,seeContrasts,5.317307111987395e-7,2.584246997567476e-6,MRFAP1L1
lme,ENSG00000178988,median_cv_coverage,seeContrasts,seeContrasts,9.015878192706733e-15,2.6411707994730385e-13,MRFAP1L1
lme,ENSG00000178996,Treatment,seeContrasts,seeContrasts,0.4780845537916097,0.567190557664315,SNX18
lme,ENSG00000178996,median_cv_coverage,seeContrasts,seeContrasts,0.29282094232476474,0.43232807959532515,SNX18
lme,ENSG00000178997,Treatment,seeContrasts,seeContrasts,0.689165186349864,0.7530194368269196,EXD1
lme,ENSG00000178997,median_cv_coverage,seeContrasts,seeContrasts,0.10682187972442483,0.1966880499408956,EXD1
lme,ENSG00000178999,Treatment,seeContrasts,seeContrasts,0.00822905818348803,0.018369299540379466,AURKB
lme,ENSG00000178999,median_cv_coverage,seeContrasts,seeContrasts,0.46055168868042123,0.6015435012103758,AURKB
lme,ENSG00000179008,Treatment,seeContrasts,seeContrasts,0.5971762328073923,0.6744254409135385,C14orf39
lme,ENSG00000179008,median_cv_coverage,seeContrasts,seeContrasts,0.8404005775593665,0.9000977637514707,C14orf39
lme,ENSG00000179010,Treatment,seeContrasts,seeContrasts,2.2295936061907747e-7,1.1411243723834189e-6,MRFAP1
lme,ENSG00000179010,median_cv_coverage,seeContrasts,seeContrasts,5.407123431072959e-5,2.51865356330635e-4,MRFAP1
lme,ENSG00000179021,Treatment,seeContrasts,seeContrasts,1.7586300223689092e-9,1.2146994253505099e-8,C3orf38
lme,ENSG00000179021,median_cv_coverage,seeContrasts,seeContrasts,2.553091546675174e-11,4.13143715493001e-10,C3orf38
lme,ENSG00000179023,Treatment,seeContrasts,seeContrasts,0.09625938195622656,0.15402635414227386,KLHDC7A
lme,ENSG00000179023,median_cv_coverage,seeContrasts,seeContrasts,0.00404727542545399,0.01192001669925877,KLHDC7A
lme,ENSG00000179029,Treatment,seeContrasts,seeContrasts,1.7276653532668282e-22,4.5727076163752805e-21,TMEM107
lme,ENSG00000179029,median_cv_coverage,seeContrasts,seeContrasts,0.20484957047470403,0.32878035693079577,TMEM107
lme,ENSG00000179041,Treatment,seeContrasts,seeContrasts,9.036801935914071e-4,0.0025210173341737134,RRS1
lme,ENSG00000179041,median_cv_coverage,seeContrasts,seeContrasts,0.540051250435568,0.670721052520189,RRS1
lme,ENSG00000179044,Treatment,seeContrasts,seeContrasts,9.002021564586238e-12,8.113040058236447e-11,EXOC3L1
lme,ENSG00000179044,median_cv_coverage,seeContrasts,seeContrasts,0.768323272257561,0.8491432148823056,EXOC3L1
lme,ENSG00000179046,Treatment,seeContrasts,seeContrasts,0.04089014657070842,0.07420873491160969,TRIML2
lme,ENSG00000179046,median_cv_coverage,seeContrasts,seeContrasts,0.03377336445944861,0.07536937548491149,TRIML2
lme,ENSG00000179051,Treatment,seeContrasts,seeContrasts,2.5901114824752744e-22,6.7211914113758875e-21,RCC2
lme,ENSG00000179051,median_cv_coverage,seeContrasts,seeContrasts,3.5953290860099494e-5,1.7399117666918242e-4,RCC2
lme,ENSG00000179055,Treatment,seeContrasts,seeContrasts,0.13471482300894172,0.2038535663625605,OR13D1
lme,ENSG00000179055,median_cv_coverage,seeContrasts,seeContrasts,0.26122401739550843,0.3966864386358332,OR13D1
lme,ENSG00000179057,Treatment,seeContrasts,seeContrasts,0.3056135895056943,0.3981160730707623,IGSF22
lme,ENSG00000179057,median_cv_coverage,seeContrasts,seeContrasts,0.6289366409221603,0.7431655881108902,IGSF22
lme,ENSG00000179058,Treatment,seeContrasts,seeContrasts,0.5555819487365843,0.6381890567990213,C9orf50
lme,ENSG00000179058,median_cv_coverage,seeContrasts,seeContrasts,0.06721314403935448,0.13421535051895703,C9orf50
lme,ENSG00000179071,Treatment,seeContrasts,seeContrasts,2.915181156129644e-4,8.976342750784794e-4,CCDC89
lme,ENSG00000179071,median_cv_coverage,seeContrasts,seeContrasts,0.004832423414270736,0.013971166712250927,CCDC89
lme,ENSG00000179085,Treatment,seeContrasts,seeContrasts,0.22735355747640967,0.313770001629121,DPM3
lme,ENSG00000179085,median_cv_coverage,seeContrasts,seeContrasts,7.432042618216359e-4,0.0026376952683616157,DPM3
lme,ENSG00000179088,Treatment,seeContrasts,seeContrasts,0.03651984122734303,0.06735317268444586,C12orf42
lme,ENSG00000179088,median_cv_coverage,seeContrasts,seeContrasts,0.8110320186866655,0.8792256958904432,C12orf42
lme,ENSG00000179091,Treatment,seeContrasts,seeContrasts,0.0069386511698602904,0.015817300681995935,CYC1
lme,ENSG00000179091,median_cv_coverage,seeContrasts,seeContrasts,5.126274669194391e-7,3.6880891525497595e-6,CYC1
lme,ENSG00000179094,Treatment,seeContrasts,seeContrasts,0.01535535791472819,0.03176302709357365,PER1
lme,ENSG00000179094,median_cv_coverage,seeContrasts,seeContrasts,0.8117431245421807,0.8797109880155654,PER1
lme,ENSG00000179097,Treatment,seeContrasts,seeContrasts,0.5690271024562235,0.6495991186142634,HTR1F
lme,ENSG00000179097,median_cv_coverage,seeContrasts,seeContrasts,0.3319674377744248,0.4753020731483146,HTR1F
lme,ENSG00000179104,Treatment,seeContrasts,seeContrasts,0.3608209772239234,0.45451213847806066,TMTC2
lme,ENSG00000179104,median_cv_coverage,seeContrasts,seeContrasts,0.5414802596351125,0.6718139372916102,TMTC2
lme,ENSG00000179115,Treatment,seeContrasts,seeContrasts,3.070213895425423e-15,4.080024430620903e-14,FARSA
lme,ENSG00000179115,median_cv_coverage,seeContrasts,seeContrasts,2.2648511700601516e-10,3.1658161302413734e-9,FARSA
